image_name,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16
person_nn_0.jpg,0.42975521087646484,0.27522000670433044,0.4264889061450958,0.2557680308818817,0.414347380399704,0.2694200575351715,0.0,0.0,0.38071903586387634,0.2960589826107025,0.43095478415489197,0.349540114402771,0.3574663996696472,0.40515851974487305,0.46523550152778625,0.44757798314094543,0.3478894829750061,0.5321212410926819,0.4790840744972229,0.5631004571914673,0.41661345958709717,0.5849624872207642,0.4409187138080597,0.5889161825180054,0.4013802111148834,0.6220347881317139,0.41549575328826904,0.6932531595230103,0.42326200008392334,0.7480368614196777,0.37923914194107056,0.8038856387138367,0.43093809485435486,0.8408913016319275
person_nn_1.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9632793068885803,0.07683849334716797,0.9425830245018005,0.12027338892221451,0.9388201832771301,0.13763490319252014,0.0,0.0,0.9409350156784058,0.24227215349674225,0.0,0.0,0.9770780205726624,0.2078542709350586,0.9099454283714294,0.3013857901096344,0.9078437089920044,0.30791565775871277,0.895896852016449,0.42821425199508667,0.8978341221809387,0.4465250074863434,0.8787809014320374,0.5421136617660522,0.8784366250038147,0.5652340650558472
person_nn_2.jpg,0.44669246673583984,0.283404141664505,0.4439525604248047,0.2654896378517151,0.43274015188217163,0.2758384346961975,0.0,0.0,0.3999197483062744,0.3020768463611603,0.44869476556777954,0.3659590184688568,0.3746906816959381,0.41733673214912415,0.4752953052520752,0.4755439758300781,0.3762896955013275,0.5617568492889404,0.48599720001220703,0.5684416890144348,0.4427439868450165,0.6110418438911438,0.4646804630756378,0.6200046539306641,0.4189690351486206,0.650682270526886,0.45526522397994995,0.730592668056488,0.4276834726333618,0.7776771783828735,0.4350144565105438,0.8470823764801025,0.4383690357208252,0.879789412021637
person_nn_3.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9629042148590088,0.08088919520378113,0.943047821521759,0.11913828551769257,0.9382445216178894,0.13825513422489166,0.0,0.0,0.9415507912635803,0.24058233201503754,0.0,0.0,0.9774172306060791,0.2051067054271698,0.9098920822143555,0.29262009263038635,0.9072099328041077,0.30017927289009094,0.8981384634971619,0.4192407429218292,0.899186372756958,0.43974384665489197,0.8788487911224365,0.5317490100860596,0.878080427646637,0.5576031804084778
person_nn_4.jpg,0.4714582860469818,0.2904849350452423,0.0,0.0,0.4565008282661438,0.28157269954681396,0.0,0.0,0.4200209975242615,0.3105619251728058,0.46325844526290894,0.38895004987716675,0.3924572467803955,0.4342256784439087,0.4879762828350067,0.507696270942688,0.399393767118454,0.5836153030395508,0.5078725814819336,0.5869089365005493,0.471341609954834,0.6218330264091492,0.4798949956893921,0.6336401104927063,0.43394383788108826,0.6649148464202881,0.48250672221183777,0.7370830774307251,0.4408186674118042,0.7959275245666504,0.4660314917564392,0.8220833539962769,0.43911871314048767,0.881912112236023
person_nn_5.jpg,0.0,0.0,0.0,0.0,0.9789667725563049,0.08254113793373108,0.0,0.0,0.9630212783813477,0.08023419231176376,0.9462679624557495,0.12035589665174484,0.9369606971740723,0.13579250872135162,0.0,0.0,0.9398688673973083,0.23809590935707092,0.0,0.0,0.9793601632118225,0.20507213473320007,0.9113247990608215,0.2941161096096039,0.9054233431816101,0.3000975251197815,0.8978453874588013,0.42213621735572815,0.8975388407707214,0.4404822289943695,0.8781449794769287,0.5359720587730408,0.8762067556381226,0.56085205078125
person_nn_6.jpg,0.4714582860469818,0.2904849350452423,0.0,0.0,0.4565008282661438,0.28157269954681396,0.0,0.0,0.4200209975242615,0.3105619251728058,0.46325844526290894,0.38895004987716675,0.3924572467803955,0.4342256784439087,0.4879762828350067,0.507696270942688,0.399393767118454,0.5836153030395508,0.5078725814819336,0.5869089365005493,0.471341609954834,0.6218330264091492,0.4798949956893921,0.6336401104927063,0.43394383788108826,0.6649148464202881,0.48250672221183777,0.7370830774307251,0.4408186674118042,0.7959275245666504,0.4660314917564392,0.8220833539962769,0.43911871314048767,0.881912112236023
person_nn_7.jpg,0.0,0.0,0.0,0.0,0.9789667725563049,0.08254113793373108,0.0,0.0,0.9630212783813477,0.08023419231176376,0.9462679624557495,0.12035589665174484,0.9369606971740723,0.13579250872135162,0.0,0.0,0.9398688673973083,0.23809590935707092,0.0,0.0,0.9793601632118225,0.20507213473320007,0.9113247990608215,0.2941161096096039,0.9054233431816101,0.3000975251197815,0.8978453874588013,0.42213621735572815,0.8975388407707214,0.4404822289943695,0.8781449794769287,0.5359720587730408,0.8762067556381226,0.56085205078125
person_nn_8.jpg,0.49848878383636475,0.3109615445137024,0.0,0.0,0.4845999479293823,0.30106016993522644,0.0,0.0,0.4464932978153229,0.32476407289505005,0.48725828528404236,0.38817936182022095,0.4205094277858734,0.44630518555641174,0.5052238702774048,0.5029592514038086,0.4275466203689575,0.6116893887519836,0.5201586484909058,0.5843046307563782,0.5061580538749695,0.6326263546943665,0.49924761056900024,0.6422666311264038,0.45156705379486084,0.6746188402175903,0.521248459815979,0.7618845105171204,0.45076608657836914,0.8012050986289978,0.5123188495635986,0.8928205370903015,0.4346790909767151,0.9052868485450745
person_nn_9.jpg,0.0,0.0,0.0,0.0,0.981831431388855,0.07554589211940765,0.0,0.0,0.9635446071624756,0.07523615658283234,0.9589345455169678,0.1214824840426445,0.9354285597801208,0.1342703104019165,0.0,0.0,0.9397949576377869,0.23641978204250336,0.0,0.0,0.9791908860206604,0.20515604317188263,0.9199778437614441,0.2939957082271576,0.9045476317405701,0.2979696989059448,0.9017794132232666,0.4202515184879303,0.896938681602478,0.4366714358329773,0.8767666816711426,0.5363590121269226,0.8755442500114441,0.5610775947570801
person_nn_10.jpg,0.5316163897514343,0.32723674178123474,0.0,0.0,0.5162264108657837,0.31782591342926025,0.0,0.0,0.4747401177883148,0.3490002155303955,0.5101110339164734,0.43119752407073975,0.45364469289779663,0.4704531729221344,0.5175365209579468,0.5516664385795593,0.4528597593307495,0.6308937072753906,0.5496237277984619,0.6142942905426025,0.5358752012252808,0.6480270028114319,0.5128973722457886,0.6734066605567932,0.46738001704216003,0.6940534710884094,0.549547553062439,0.7918633818626404,0.45646968483924866,0.8069494366645813,0.5712296962738037,0.9075850248336792,0.43776407837867737,0.8890919089317322
person_nn_11.jpg,0.0,0.0,0.0,0.0,0.9811272025108337,0.0803326815366745,0.0,0.0,0.9631708264350891,0.07976776361465454,0.954725980758667,0.12396123260259628,0.9367036819458008,0.13674214482307434,0.0,0.0,0.9370028972625732,0.23661498725414276,0.0,0.0,0.9772183895111084,0.20893386006355286,0.9140363931655884,0.298820436000824,0.9024507403373718,0.303072065114975,0.8976839184761047,0.42381274700164795,0.8965205550193787,0.43996161222457886,0.8772479295730591,0.5384842753410339,0.8755830526351929,0.5614088177680969
person_nn_12.jpg,0.5674325823783875,0.3437592685222626,0.0,0.0,0.5535726547241211,0.3334362506866455,0.0,0.0,0.511875331401825,0.3567163348197937,0.5381714105606079,0.43423187732696533,0.48845481872558594,0.47552743554115295,0.5377219915390015,0.554175615310669,0.47658324241638184,0.6418995261192322,0.5746021270751953,0.6260092258453369,0.5602652430534363,0.6669861078262329,0.5388822555541992,0.6788890957832336,0.4978000521659851,0.6992519497871399,0.5715339183807373,0.8100051879882812,0.47871050238609314,0.820837676525116,0.5830616354942322,0.9343209862709045,0.4475642144680023,0.9071927666664124
person_nn_13.jpg,0.0,0.0,0.0,0.0,0.982201874256134,0.07769127190113068,0.0,0.0,0.965239942073822,0.07811877131462097,0.9562615156173706,0.12652979791164398,0.9372605681419373,0.1365896612405777,0.0,0.0,0.9357861280441284,0.23464304208755493,0.0,0.0,0.9774186611175537,0.2105400413274765,0.9167107343673706,0.30266934633255005,0.9044336080551147,0.3056260049343109,0.8974503874778748,0.4296356737613678,0.8948659896850586,0.4436344504356384,0.878944993019104,0.5445985198020935,0.8776465654373169,0.5670157670974731
