image_name,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,label
person_nn_0.jpg,0.4297552108764648,0.2752200067043304,0.4264889061450958,0.2557680308818817,0.414347380399704,0.2694200575351715,0.0,0.0,0.3807190358638763,0.2960589826107025,0.4309547841548919,0.349540114402771,0.3574663996696472,0.405158519744873,0.4652355015277862,0.4475779831409454,0.3478894829750061,0.5321212410926819,0.4790840744972229,0.5631004571914673,0.4166134595870971,0.5849624872207642,0.4409187138080597,0.5889161825180054,0.4013802111148834,0.6220347881317139,0.415495753288269,0.6932531595230103,0.4232620000839233,0.7480368614196777,0.3792391419410705,0.8038856387138367,0.4309380948543548,0.8408913016319275,Normal
person_nn_1.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9632793068885804,0.0768384933471679,0.9425830245018004,0.1202733889222145,0.93882018327713,0.1376349031925201,0.0,0.0,0.9409350156784058,0.2422721534967422,0.0,0.0,0.9770780205726624,0.2078542709350586,0.9099454283714294,0.3013857901096344,0.9078437089920044,0.3079156577587127,0.895896852016449,0.4282142519950866,0.8978341221809387,0.4465250074863434,0.8787809014320374,0.5421136617660522,0.8784366250038147,0.5652340650558472,Normal
person_nn_2.jpg,0.4466924667358398,0.283404141664505,0.4439525604248047,0.2654896378517151,0.4327401518821716,0.2758384346961975,0.0,0.0,0.3999197483062744,0.3020768463611603,0.4486947655677795,0.3659590184688568,0.3746906816959381,0.4173367321491241,0.4752953052520752,0.4755439758300781,0.3762896955013275,0.5617568492889404,0.485997200012207,0.5684416890144348,0.4427439868450165,0.6110418438911438,0.4646804630756378,0.6200046539306641,0.4189690351486206,0.650682270526886,0.4552652239799499,0.730592668056488,0.4276834726333618,0.7776771783828735,0.4350144565105438,0.8470823764801025,0.4383690357208252,0.879789412021637,Normal
person_nn_3.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9629042148590088,0.0808891952037811,0.943047821521759,0.1191382855176925,0.9382445216178894,0.1382551342248916,0.0,0.0,0.9415507912635804,0.2405823320150375,0.0,0.0,0.9774172306060792,0.2051067054271698,0.9098920822143556,0.2926200926303863,0.9072099328041076,0.3001792728900909,0.8981384634971619,0.4192407429218292,0.899186372756958,0.4397438466548919,0.8788487911224365,0.5317490100860596,0.878080427646637,0.5576031804084778,Normal
person_nn_4.jpg,0.4714582860469818,0.2904849350452423,0.0,0.0,0.4565008282661438,0.2815726995468139,0.0,0.0,0.4200209975242615,0.3105619251728058,0.4632584452629089,0.3889500498771667,0.3924572467803955,0.4342256784439087,0.4879762828350067,0.507696270942688,0.399393767118454,0.5836153030395508,0.5078725814819336,0.5869089365005493,0.471341609954834,0.6218330264091492,0.4798949956893921,0.6336401104927063,0.4339438378810882,0.6649148464202881,0.4825067222118377,0.7370830774307251,0.4408186674118042,0.7959275245666504,0.4660314917564392,0.8220833539962769,0.4391187131404876,0.881912112236023,Normal
person_nn_5.jpg,0.0,0.0,0.0,0.0,0.9789667725563048,0.082541137933731,0.0,0.0,0.9630212783813475,0.0802341923117637,0.9462679624557496,0.1203558966517448,0.9369606971740724,0.1357925087213516,0.0,0.0,0.9398688673973083,0.2380959093570709,0.0,0.0,0.9793601632118224,0.2050721347332,0.9113247990608216,0.2941161096096039,0.90542334318161,0.3000975251197815,0.8978453874588013,0.4221362173557281,0.8975388407707214,0.4404822289943695,0.8781449794769287,0.5359720587730408,0.8762067556381226,0.56085205078125,Normal
person_nn_6.jpg,0.4714582860469818,0.2904849350452423,0.0,0.0,0.4565008282661438,0.2815726995468139,0.0,0.0,0.4200209975242615,0.3105619251728058,0.4632584452629089,0.3889500498771667,0.3924572467803955,0.4342256784439087,0.4879762828350067,0.507696270942688,0.399393767118454,0.5836153030395508,0.5078725814819336,0.5869089365005493,0.471341609954834,0.6218330264091492,0.4798949956893921,0.6336401104927063,0.4339438378810882,0.6649148464202881,0.4825067222118377,0.7370830774307251,0.4408186674118042,0.7959275245666504,0.4660314917564392,0.8220833539962769,0.4391187131404876,0.881912112236023,Normal
person_nn_7.jpg,0.0,0.0,0.0,0.0,0.9789667725563048,0.082541137933731,0.0,0.0,0.9630212783813475,0.0802341923117637,0.9462679624557496,0.1203558966517448,0.9369606971740724,0.1357925087213516,0.0,0.0,0.9398688673973083,0.2380959093570709,0.0,0.0,0.9793601632118224,0.2050721347332,0.9113247990608216,0.2941161096096039,0.90542334318161,0.3000975251197815,0.8978453874588013,0.4221362173557281,0.8975388407707214,0.4404822289943695,0.8781449794769287,0.5359720587730408,0.8762067556381226,0.56085205078125,Normal
person_nn_8.jpg,0.4984887838363647,0.3109615445137024,0.0,0.0,0.4845999479293823,0.3010601699352264,0.0,0.0,0.4464932978153229,0.32476407289505,0.4872582852840423,0.3881793618202209,0.4205094277858734,0.4463051855564117,0.5052238702774048,0.5029592514038086,0.4275466203689575,0.6116893887519836,0.5201586484909058,0.5843046307563782,0.5061580538749695,0.6326263546943665,0.4992476105690002,0.6422666311264038,0.4515670537948608,0.6746188402175903,0.521248459815979,0.7618845105171204,0.4507660865783691,0.8012050986289978,0.5123188495635986,0.8928205370903015,0.4346790909767151,0.9052868485450744,Normal
person_nn_9.jpg,0.0,0.0,0.0,0.0,0.981831431388855,0.0755458921194076,0.0,0.0,0.9635446071624756,0.0752361565828323,0.9589345455169678,0.1214824840426445,0.9354285597801208,0.1342703104019165,0.0,0.0,0.9397949576377868,0.2364197820425033,0.0,0.0,0.9791908860206604,0.2051560431718826,0.919977843761444,0.2939957082271576,0.90454763174057,0.2979696989059448,0.9017794132232666,0.4202515184879303,0.896938681602478,0.4366714358329773,0.8767666816711426,0.5363590121269226,0.8755442500114441,0.5610775947570801,Normal
person_nn_10.jpg,0.5316163897514343,0.3272367417812347,0.0,0.0,0.5162264108657837,0.3178259134292602,0.0,0.0,0.4747401177883148,0.3490002155303955,0.5101110339164734,0.4311975240707397,0.4536446928977966,0.4704531729221344,0.5175365209579468,0.5516664385795593,0.4528597593307495,0.6308937072753906,0.5496237277984619,0.6142942905426025,0.5358752012252808,0.6480270028114319,0.5128973722457886,0.6734066605567932,0.46738001704216,0.6940534710884094,0.549547553062439,0.7918633818626404,0.4564696848392486,0.8069494366645813,0.5712296962738037,0.9075850248336792,0.4377640783786773,0.8890919089317322,Normal
person_nn_11.jpg,0.0,0.0,0.0,0.0,0.9811272025108336,0.0803326815366745,0.0,0.0,0.9631708264350892,0.0797677636146545,0.954725980758667,0.1239612326025962,0.9367036819458008,0.1367421448230743,0.0,0.0,0.9370028972625732,0.2366149872541427,0.0,0.0,0.9772183895111084,0.2089338600635528,0.9140363931655884,0.298820436000824,0.9024507403373718,0.303072065114975,0.8976839184761047,0.4238127470016479,0.8965205550193787,0.4399616122245788,0.8772479295730591,0.5384842753410339,0.8755830526351929,0.5614088177680969,Normal
person_nn_12.jpg,0.5674325823783875,0.3437592685222626,0.0,0.0,0.5535726547241211,0.3334362506866455,0.0,0.0,0.511875331401825,0.3567163348197937,0.5381714105606079,0.4342318773269653,0.4884548187255859,0.4755274355411529,0.5377219915390015,0.554175615310669,0.4765832424163818,0.6418995261192322,0.5746021270751953,0.6260092258453369,0.5602652430534363,0.6669861078262329,0.5388822555541992,0.6788890957832336,0.4978000521659851,0.6992519497871399,0.5715339183807373,0.8100051879882812,0.4787105023860931,0.820837676525116,0.5830616354942322,0.9343209862709044,0.4475642144680023,0.9071927666664124,Normal
person_nn_13.jpg,0.0,0.0,0.0,0.0,0.982201874256134,0.0776912719011306,0.0,0.0,0.965239942073822,0.0781187713146209,0.9562615156173706,0.1265297979116439,0.9372605681419371,0.1365896612405777,0.0,0.0,0.9357861280441284,0.2346430420875549,0.0,0.0,0.9774186611175536,0.2105400413274765,0.9167107343673706,0.30266934633255,0.9044336080551147,0.3056260049343109,0.8974503874778748,0.4296356737613678,0.8948659896850586,0.4436344504356384,0.878944993019104,0.5445985198020935,0.8776465654373169,0.5670157670974731,Normal
person_nn_14.jpg,0.6023492813110352,0.3486146628856659,0.0,0.0,0.5908947587013245,0.3356070816516876,0.0,0.0,0.5536712408065796,0.3548714518547058,0.5554113984107971,0.440941572189331,0.5378963947296143,0.4740314781665802,0.0,0.0,0.5291343927383423,0.6431171298027039,0.6010848879814148,0.6352196335792542,0.5973238945007324,0.6751556992530823,0.5570904016494751,0.688096284866333,0.5367046594619751,0.704795777797699,0.5926915407180786,0.8189702033996582,0.5193328857421875,0.8266420960426331,0.5921523571014404,0.930267870426178,0.4581152200698852,0.9077040553092957,Normal
person_nn_15.jpg,0.0,0.0,0.0,0.0,0.9803779125213624,0.0867829099297523,0.0,0.0,0.9637759923934937,0.0846690908074379,0.95103120803833,0.1284302175045013,0.9358915090560912,0.1397053748369217,0.0,0.0,0.9380919933319092,0.2367056310176849,0.0,0.0,0.9779504537582396,0.2094882875680923,0.9142710566520692,0.3006032705307007,0.9045022130012512,0.3039802014827728,0.8980347514152527,0.4285581409931183,0.8951829671859741,0.4420860707759857,0.8779963254928589,0.5429584980010986,0.8772458434104919,0.5643777847290039,Normal
